Party Id,Security Balance,Currency Balance,CCF Exchange Factor
T4349,P143,P144,100,P144,P143,1400
T4350,P143,P142,200,P142,P143,300
T4351,P139,P144,300,P144,P139,600
T4352,P144,P143,300,P143,P144,700
T4353,P128,P134,100,P134,P128,100
T4354,P134,P140,100,P140,P134,100
T4355,P140,P129,200,P129,P140,100
T4356,P140,P132,100,P132,P140,100
T4357,P128,P127,300,P127,P128,100
T4358,P128,P129,100,P129,P128,100
T4359,P129,P127,100,P127,P129,100
T4360,P130,P128,100,P128,P130,100
T4361,P131,P132,100,P132,P131,1400
T4362,P131,P130,200,P130,P131,300
T4363,P127,P132,300,P132,P127,600
T4364,P132,P131,300,P131,P132,700
T4365,P134,P133,300,P133,P134,100
T4366,P134,P135,100,P135,P134,100
T4367,P135,P133,100,P133,P135,100
T4368,P136,P134,100,P134,P136,100
T4369,P137,P138,100,P138,P137,1400
T4370,P137,P136,200,P136,P137,300
T4371,P133,P138,300,P138,P133,600
T4372,P138,P137,300,P137,P138,700
T4373,P140,P139,300,P139,P140,100
T4374,P140,P141,100,P141,P140,100
T4375,P141,P139,100,P139,P141,100
T4376,P142,P140,100,P140,P142,100
T4377,P143,P144,100,P144,P143,1400
T4378,P143,P142,200,P142,P143,300
T4379,P139,P144,300,P144,P139,600
T4380,P144,P143,300,P143,P144,700
T4381,P128,P134,100,P134,P128,100
T4382,P134,P140,100,P140,P134,100
T4383,P140,P129,100,P129,P140,100
T4384,P129,P132,100,P132,P129,100
T4385,P128,P127,300,P127,P128,100
T4386,P128,P129,100,P129,P128,100
T4387,P129,P127,100,P127,P129,100
T4388,P130,P128,100,P128,P130,100
T4389,P131,P132,100,P132,P131,1400
T4390,P131,P130,200,P130,P131,300
T4391,P127,P132,300,P132,P127,600
T4392,P132,P131,300,P131,P132,700
T4393,P134,P133,300,P133,P134,100
T4394,P134,P135,100,P135,P134,100
T4395,P135,P133,100,P133,P135,100
T4396,P136,P134,100,P134,P136,100
T4397,P137,P138,100,P138,P137,1400
T4398,P137,P136,200,P136,P137,300
T4399,P133,P138,300,P138,P133,600
T4400,P138,P137,300,P137,P138,700
T4401,P140,P139,300,P139,P140,100
T4402,P140,P141,100,P141,P140,100
T4403,P141,P139,100,P139,P141,100
T4404,P142,P140,100,P140,P142,100
T4405,P143,P144,100,P144,P143,1400
T4406,P143,P142,200,P142,P143,300
T4407,P139,P144,300,P144,P139,600
T4408,P144,P143,300,P143,P144,700
T4409,P128,P134,100,P134,P128,100
T4410,P134,P140,100,P140,P134,100
T4411,P140,P129,200,P129,P140,100
T4412,P140,P132,100,P132,P140,100
T4413,P128,P127,300,P127,P128,100
T4414,P128,P129,100,P129,P128,100
T4415,P129,P127,100,P127,P129,100
T4416,P130,P128,100,P128,P130,100
T4417,P131,P132,100,P132,P131,1400
T4418,P131,P130,200,P130,P131,300
T4419,P127,P132,300,P132,P127,600
T4420,P132,P131,300,P131,P132,700
T4421,P134,P133,300,P133,P134,100
T4422,P134,P135,100,P135,P134,100
T4423,P135,P133,100,P133,P135,100
T4424,P136,P134,100,P134,P136,100
T4425,P137,P138,100,P138,P137,1400
T4426,P137,P136,200,P136,P137,300
T4427,P133,P138,300,P138,P133,600
T4428,P138,P137,300,P137,P138,700
T4429,P140,P139,300,P139,P140,100
T4430,P140,P141,100,P141,P140,100
T4431,P141,P139,100,P139,P141,100
T4432,P142,P140,100,P140,P142,100
T4433,P143,P144,100,P144,P143,1400
T4434,P143,P142,200,P142,P143,300
T4435,P139,P144,300,P144,P139,600
T4436,P144,P143,300,P143,P144,700
T4437,P128,P134,100,P134,P128,100
T4438,P134,P140,100,P140,P134,100
T4439,P140,P129,100,P129,P140,100
T4440,P129,P132,100,P132,P129,100
T4441,P128,P127,300,P127,P128,100
T4442,P128,P129,100,P129,P128,100
T4443,P129,P127,100,P127,P129,100
T4444,P130,P128,100,P128,P130,100
T4445,P131,P132,100,P132,P131,1400
T4446,P131,P130,200,P130,P131,300
T4447,P127,P132,300,P132,P127,600
T4448,P132,P131,300,P131,P132,700
T4449,P134,P133,300,P133,P134,100
T4450,P134,P135,100,P135,P134,100
T4451,P135,P133,100,P133,P135,100
T4452,P136,P134,100,P134,P136,100
T4453,P137,P138,100,P138,P137,1400
T4454,P137,P136,200,P136,P137,300
T4455,P133,P138,300,P138,P133,600
T4456,P138,P137,300,P137,P138,700
T4457,P140,P139,300,P139,P140,100
T4458,P140,P141,100,P141,P140,100
T4459,P141,P139,100,P139,P141,100
T4460,P142,P140,100,P140,P142,100
T4461,P143,P144,100,P144,P143,1400
T4462,P143,P142,200,P142,P143,300
T4463,P139,P144,300,P144,P139,600
T4464,P144,P143,300,P143,P144,700
T4465,P128,P134,100,P134,P128,100
T4466,P134,P140,100,P140,P134,100
T4467,P140,P129,200,P129,P140,100
T4468,P140,P132,100,P132,P140,100
T4469,P128,P127,300,P127,P128,100
T4470,P128,P129,100,P129,P128,100
T4471,P129,P127,100,P127,P129,100
T4472,P130,P128,100,P128,P130,100
T4473,P131,P132,100,P132,P131,1400
T4474,P131,P130,200,P130,P131,300
T4475,P127,P132,300,P132,P127,600
T4476,P132,P131,300,P131,P132,700
T4477,P134,P133,300,P133,P134,100
T4478,P134,P135,100,P135,P134,100
T4479,P135,P133,100,P133,P135,100
T4480,P136,P134,100,P134,P136,100
T4481,P137,P138,100,P138,P137,1400
T4482,P137,P136,200,P136,P137,300
T4483,P133,P138,300,P138,P133,600
T4484,P138,P137,300,P137,P138,700
T4485,P140,P139,300,P139,P140,100
T4486,P140,P141,100,P141,P140,100
T4487,P141,P139,100,P139,P141,100
T4488,P142,P140,100,P140,P142,100
T4489,P143,P144,100,P144,P143,1400
T4490,P143,P142,200,P142,P143,300
T4491,P139,P144,300,P144,P139,600
T4492,P144,P143,300,P143,P144,700
T4493,P128,P134,100,P134,P128,100
T4494,P134,P140,100,P140,P134,100
T4495,P140,P129,100,P129,P140,100
T4496,P129,P132,100,P132,P129,100
T4497,P128,P127,300,P127,P128,100
T4498,P128,P129,100,P129,P128,100
T4499,P129,P127,100,P127,P129,100
T4500,P130,P128,100,P128,P130,100
T4501,P131,P132,100,P132,P131,1400
T4502,P131,P130,200,P130,P131,300
T4503,P127,P132,300,P132,P127,600
T4504,P132,P131,300,P131,P132,700
T4505,P134,P133,300,P133,P134,100
T4506,P134,P135,100,P135,P134,100
T4507,P135,P133,100,P133,P135,100
T4508,P136,P134,100,P134,P136,100
T4509,P137,P138,100,P138,P137,1400
T4510,P137,P136,200,P136,P137,300
T4511,P133,P138,300,P138,P133,600
T4512,P138,P137,300,P137,P138,700
T4513,P140,P139,300,P139,P140,100
T4514,P140,P141,100,P141,P140,100
T4515,P141,P139,100,P139,P141,100
T4516,P142,P140,100,P140,P142,100
T4517,P143,P144,100,P144,P143,1400
T4518,P143,P142,200,P142,P143,300
T4519,P139,P144,300,P144,P139,600
T4520,P144,P143,300,P143,P144,700
T4521,P128,P134,100,P134,P128,100
T4522,P134,P140,100,P140,P134,100
T4523,P140,P129,200,P129,P140,100
T4524,P140,P132,100,P132,P140,100
T4525,P128,P127,300,P127,P128,100
T4526,P128,P129,100,P129,P128,100
T4527,P129,P127,100,P127,P129,100
T4528,P130,P128,100,P128,P130,100
T4529,P131,P132,100,P132,P131,1400
T4530,P131,P130,200,P130,P131,300
T4531,P127,P132,300,P132,P127,600
T4532,P132,P131,300,P131,P132,700
T4533,P134,P133,300,P133,P134,100
T4534,P134,P135,100,P135,P134,100
T4535,P135,P133,100,P133,P135,100
T4536,P136,P134,100,P134,P136,100
T4537,P137,P138,100,P138,P137,1400
T4538,P137,P136,200,P136,P137,300
T4539,P133,P138,300,P138,P133,600
T4540,P138,P137,300,P137,P138,700
T4541,P140,P139,300,P139,P140,100
T4542,P140,P141,100,P141,P140,100
T4543,P141,P139,100,P139,P141,100
T4544,P142,P140,100,P140,P142,100
T4545,P143,P144,100,P144,P143,1400
T4546,P143,P142,200,P142,P143,300
T4547,P139,P144,300,P144,P139,600
T4548,P144,P143,300,P143,P144,700
T4549,P128,P134,100,P134,P128,100
T4550,P134,P140,100,P140,P134,100
T4551,P140,P129,100,P129,P140,100
T4552,P129,P132,100,P132,P129,100
T4553,P128,P127,300,P127,P128,100
T4554,P128,P129,100,P129,P128,100
T4555,P129,P127,100,P127,P129,100
T4556,P130,P128,100,P128,P130,100
T4557,P131,P132,100,P132,P131,1400
T4558,P131,P130,200,P130,P131,300
T4559,P127,P132,300,P132,P127,600
T4560,P132,P131,300,P131,P132,700
T4561,P134,P133,300,P133,P134,100
T4562,P134,P135,100,P135,P134,100
T4563,P135,P133,100,P133,P135,100
T4564,P136,P134,100,P134,P136,100
T4565,P137,P138,100,P138,P137,1400
T4566,P137,P136,200,P136,P137,300
T4567,P133,P138,300,P138,P133,600
T4568,P138,P137,300,P137,P138,700
T4569,P140,P139,300,P139,P140,100
T4570,P140,P141,100,P141,P140,100
T4571,P141,P139,100,P139,P141,100
T4572,P142,P140,100,P140,P142,100
T4573,P143,P144,100,P144,P143,1400
T4574,P143,P142,200,P142,P143,300
T4575,P139,P144,300,P144,P139,600
T4576,P144,P143,300,P143,P144,700
T4577,P128,P134,100,P134,P128,100
T4578,P134,P140,100,P140,P134,100
T4579,P140,P129,200,P129,P140,100
T4580,P140,P132,100,P132,P140,100
T4581,P146,P145,300,P145,P146,100
T4582,P146,P147,100,P147,P146,100
T4583,P147,P145,100,P145,P147,100
T4584,P148,P146,100,P146,P148,100
T4585,P149,P150,100,P150,P149,1400
T4586,P149,P148,200,P148,P149,300
T4587,P145,P150,300,P150,P145,600
T4588,P150,P149,300,P149,P150,700
T4589,P152,P151,300,P151,P152,100
T4590,P152,P153,100,P153,P152,100
T4591,P153,P151,100,P151,P153,100
T4592,P154,P152,100,P152,P154,100
T4593,P155,P156,100,P156,P155,1400
T4594,P155,P154,200,P154,P155,300
T4595,P151,P156,300,P156,P151,600
T4596,P156,P155,300,P155,P156,700
T4597,P158,P157,300,P157,P158,100
T4598,P158,P159,100,P159,P158,100
T4599,P159,P157,100,P157,P159,100
T4600,P160,P158,100,P158,P160,100
T4601,P161,P162,100,P162,P161,1400
T4602,P161,P160,200,P160,P161,300
T4603,P157,P162,300,P162,P157,600
T4604,P162,P161,300,P161,P162,700
T4605,P146,P152,100,P152,P146,100
T4606,P152,P158,100,P158,P152,100
T4607,P158,P147,100,P147,P158,100
T4608,P147,P150,100,P150,P147,100
T4609,P146,P145,300,P145,P146,100
T4610,P146,P147,100,P147,P146,100
T4611,P147,P145,100,P145,P147,100
T4612,P148,P146,100,P146,P148,100
T4613,P149,P150,100,P150,P149,1400
T4614,P149,P148,200,P148,P149,300
T4615,P145,P150,300,P150,P145,600
T4616,P150,P149,300,P149,P150,700
T4617,P152,P151,300,P151,P152,100
T4618,P152,P153,100,P153,P152,100
T4619,P153,P151,100,P151,P153,100
T4620,P154,P152,100,P152,P154,100
T4621,P155,P156,100,P156,P155,1400
T4622,P155,P154,200,P154,P155,300
T4623,P151,P156,300,P156,P151,600
T4624,P156,P155,300,P155,P156,700
T4625,P158,P157,300,P157,P158,100
T4626,P158,P159,100,P159,P158,100
T4627,P159,P157,100,P157,P159,100
T4628,P160,P158,100,P158,P160,100
T4629,P161,P162,100,P162,P161,1400
T4630,P161,P160,200,P160,P161,300
T4631,P157,P162,300,P162,P157,600
T4632,P162,P161,300,P161,P162,700
T4633,P146,P152,100,P152,P146,100
T4634,P152,P158,100,P158,P152,100
T4635,P158,P147,200,P147,P158,100
T4636,P158,P150,100,P150,P158,100
T4637,P146,P145,300,P145,P146,100
T4638,P146,P147,100,P147,P146,100
T4639,P147,P145,100,P145,P147,100
T4640,P148,P146,100,P146,P148,100
T4641,P149,P150,100,P150,P149,1400
T4642,P149,P148,200,P148,P149,300
T4643,P145,P150,300,P150,P145,600
T4644,P150,P149,300,P149,P150,700
T4645,P152,P151,300,P151,P152,100
T4646,P152,P153,100,P153,P152,100
T4647,P153,P151,100,P151,P153,100
T4648,P154,P152,100,P152,P154,100
T4649,P155,P156,100,P156,P155,1400
T4650,P155,P154,200,P154,P155,300
T4651,P151,P156,300,P156,P151,600
T4652,P156,P155,300,P155,P156,700
T4653,P158,P157,300,P157,P158,100
T4654,P158,P159,100,P159,P158,100
T4655,P159,P157,100,P157,P159,100
T4656,P160,P158,100,P158,P160,100
T4657,P161,P162,100,P162,P161,1400
T4658,P161,P160,200,P160,P161,300
T4659,P157,P162,300,P162,P157,600
T4660,P162,P161,300,P161,P162,700
T4661,P146,P152,100,P152,P146,100
T4662,P152,P158,100,P158,P152,100
T4663,P158,P147,100,P147,P158,100
T4664,P147,P150,100,P150,P147,100
T4665,P146,P145,300,P145,P146,100
T4666,P146,P147,100,P147,P146,100
T4667,P147,P145,100,P145,P147,100
T4668,P148,P146,100,P146,P148,100
T4669,P149,P150,100,P150,P149,1400
T4670,P149,P148,200,P148,P149,300
T4671,P145,P150,300,P150,P145,600
T4672,P150,P149,300,P149,P150,700
T4673,P152,P151,300,P151,P152,100
T4674,P152,P153,100,P153,P152,100
T4675,P153,P151,100,P151,P153,100
T4676,P154,P152,100,P152,P154,100
T4677,P155,P156,100,P156,P155,1400
T4678,P155,P154,200,P154,P155,300
T4679,P151,P156,300,P156,P151,600
T4680,P156,P155,300,P155,P156,700
T4681,P158,P157,300,P157,P158,100
T4682,P158,P159,100,P159,P158,100
T4683,P159,P157,100,P157,P159,100
T4684,P160,P158,100,P158,P160,100
T4685,P161,P162,100,P162,P161,1400
T4686,P161,P160,200,P160,P161,300
T4687,P157,P162,300,P162,P157,600
T4688,P162,P161,300,P161,P162,700
T4689,P146,P152,100,P152,P146,100
T4690,P152,P158,100,P158,P152,100
T4691,P158,P147,200,P147,P158,100
T4692,P158,P150,100,P150,P158,100
T4693,P146,P145,300,P145,P146,100
T4694,P146,P147,100,P147,P146,100
T4695,P147,P145,100,P145,P147,100
T4696,P148,P146,100,P146,P148,100
T4697,P149,P150,100,P150,P149,1400
T4698,P149,P148,200,P148,P149,300
T4699,P145,P150,300,P150,P145,600
T4700,P150,P149,300,P149,P150,700
T4701,P152,P151,300,P151,P152,100
T4702,P152,P153,100,P153,P152,100
T4703,P153,P151,100,P151,P153,100
T4704,P154,P152,100,P152,P154,100
T4705,P155,P156,100,P156,P155,1400
T4706,P155,P154,200,P154,P155,300
T4707,P151,P156,300,P156,P151,600
T4708,P156,P155,300,P155,P156,700
T4709,P158,P157,300,P157,P158,100
T4710,P158,P159,100,P159,P158,100
T4711,P159,P157,100,P157,P159,100
T4712,P160,P158,100,P158,P160,100
T4713,P161,P162,100,P162,P161,1400
T4714,P161,P160,200,P160,P161,300
T4715,P157,P162,300,P162,P157,600
T4716,P162,P161,300,P161,P162,700
T4717,P146,P152,100,P152,P146,100
T4718,P152,P158,100,P158,P152,100
T4719,P158,P147,100,P147,P158,100
T4720,P147,P150,100,P150,P147,100
T4721,P146,P145,300,P145,P146,100
T4722,P146,P147,100,P147,P146,100
T4723,P147,P145,100,P145,P147,100
T4724,P148,P146,100,P146,P148,100
T4725,P149,P150,100,P150,P149,1400
T4726,P149,P148,200,P148,P149,300
T4727,P145,P150,300,P150,P145,600
T4728,P150,P149,300,P149,P150,700
T4729,P152,P151,300,P151,P152,100
T4730,P152,P153,100,P153,P152,100
T4731,P153,P151,100,P151,P153,100
T4732,P154,P152,100,P152,P154,100
T4733,P155,P156,100,P156,P155,1400
T4734,P155,P154,200,P154,P155,300
T4735,P151,P156,300,P156,P151,600
T4736,P156,P155,300,P155,P156,700
T4737,P158,P157,300,P157,P158,100
T4738,P158,P159,100,P159,P158,100
T4739,P159,P157,100,P157,P159,100
T4740,P160,P158,100,P158,P160,100
T4741,P161,P162,100,P162,P161,1400
T4742,P161,P160,200,P160,P161,300
T4743,P157,P162,300,P162,P157,600
T4744,P162,P161,300,P161,P162,700
T4745,P146,P152,100,P152,P146,100
T4746,P152,P158,100,P158,P152,100
T4747,P158,P147,200,P147,P158,100
T4748,P158,P150,100,P150,P158,100
T4749,P146,P145,300,P145,P146,100
T4750,P146,P147,100,P147,P146,100
T4751,P147,P145,100,P145,P147,100
T4752,P148,P146,100,P146,P148,100
T4753,P149,P150,100,P150,P149,1400
T4754,P149,P148,200,P148,P149,300
T4755,P145,P150,300,P150,P145,600
T4756,P150,P149,300,P149,P150,700
T4757,P152,P151,300,P151,P152,100
T4758,P152,P153,100,P153,P152,100
T4759,P153,P151,100,P151,P153,100
T4760,P154,P152,100,P152,P154,100
T4761,P155,P156,100,P156,P155,1400
T4762,P155,P154,200,P154,P155,300
T4763,P151,P156,300,P156,P151,600
T4764,P156,P155,300,P155,P156,700
T4765,P158,P157,300,P157,P158,100
T4766,P158,P159,100,P159,P158,100
T4767,P159,P157,100,P157,P159,100
T4768,P160,P158,100,P158,P160,100
T4769,P161,P162,100,P162,P161,1400
T4770,P161,P160,200,P160,P161,300
T4771,P157,P162,300,P162,P157,600
T4772,P162,P161,300,P161,P162,700
T4773,P146,P152,100,P152,P146,100
T4774,P152,P158,100,P158,P152,100
T4775,P158,P147,100,P147,P158,100
T4776,P147,P150,100,P150,P147,100
T4777,P146,P145,300,P145,P146,100
T4778,P146,P147,100,P147,P146,100
T4779,P147,P145,100,P145,P147,100
T4780,P148,P146,100,P146,P148,100
T4781,P149,P150,100,P150,P149,1400
T4782,P149,P148,200,P148,P149,300
T4783,P145,P150,300,P150,P145,600
T4784,P150,P149,300,P149,P150,700
T4785,P152,P151,300,P151,P152,100
T4786,P152,P153,100,P153,P152,100
T4787,P153,P151,100,P151,P153,100
T4788,P154,P152,100,P152,P154,100
T4789,P155,P156,100,P156,P155,1400
T4790,P155,P154,200,P154,P155,300
T4791,P151,P156,300,P156,P151,600
T4792,P156,P155,300,P155,P156,700
T4793,P158,P157,300,P157,P158,100
T4794,P158,P159,100,P159,P158,100
T4795,P159,P157,100,P157,P159,100
T4796,P160,P158,100,P158,P160,100
T4797,P161,P162,100,P162,P161,1400
T4798,P161,P160,200,P160,P161,300
T4799,P157,P162,300,P162,P157,600
T4800,P162,P161,300,P161,P162,700
T4801,P146,P152,100,P152,P146,100
T4802,P152,P158,100,P158,P152,100
T4803,P158,P147,200,P147,P158,100
T4804,P158,P150,100,P150,P158,100
T4805,P146,P145,300,P145,P146,100
T4806,P146,P147,100,P147,P146,100
T4807,P147,P145,100,P145,P147,100
T4808,P148,P146,100,P146,P148,100
T4809,P149,P150,100,P150,P149,1400
T4810,P149,P148,200,P148,P149,300
T4811,P145,P150,300,P150,P145,600
T4812,P150,P149,300,P149,P150,700
T4813,P152,P151,300,P151,P152,100
T4814,P152,P153,100,P153,P152,100
T4815,P153,P151,100,P151,P153,100
T4816,P154,P152,100,P152,P154,100
T4817,P155,P156,100,P156,P155,1400
T4818,P155,P154,200,P154,P155,300
T4819,P151,P156,300,P156,P151,600
T4820,P156,P155,300,P155,P156,700
T4821,P158,P157,300,P157,P158,100
T4822,P158,P159,100,P159,P158,100
T4823,P159,P157,100,P157,P159,100
T4824,P160,P158,100,P158,P160,100
T4825,P161,P162,100,P162,P161,1400
T4826,P161,P160,200,P160,P161,300
T4827,P157,P162,300,P162,P157,600
T4828,P162,P161,300,P161,P162,700
T4829,P146,P152,100,P152,P146,100
T4830,P152,P158,100,P158,P152,100
T4831,P158,P147,100,P147,P158,100
T4832,P147,P150,100,P150,P147,100
T4833,P146,P145,300,P145,P146,100
T4834,P146,P147,100,P147,P146,100
T4835,P147,P145,100,P145,P147,100
T4836,P148,P146,100,P146,P148,100
T4837,P149,P150,100,P150,P149,1400
T4838,P149,P148,200,P148,P149,300
T4839,P145,P150,300,P150,P145,600
T4840,P150,P149,300,P149,P150,700
T4841,P152,P151,300,P151,P152,100
T4842,P152,P153,100,P153,P152,100
T4843,P153,P151,100,P151,P153,100
T4844,P154,P152,100,P152,P154,100
T4845,P155,P156,100,P156,P155,1400
T4846,P155,P154,200,P154,P155,300
T4847,P151,P156,300,P156,P151,600
T4848,P156,P155,300,P155,P156,700
T4849,P158,P157,300,P157,P158,100
T4850,P158,P159,100,P159,P158,100
T4851,P159,P157,100,P157,P159,100
T4852,P160,P158,100,P158,P160,100
T4853,P161,P162,100,P162,P161,1400
T4854,P161,P160,200,P160,P161,300
T4855,P157,P162,300,P162,P157,600
T4856,P162,P161,300,P161,P162,700
T4857,P146,P152,100,P152,P146,100
T4858,P152,P158,100,P158,P152,100
T4859,P158,P147,200,P147,P158,100
T4860,P158,P150,100,P150,P158,100
T4861,P146,P145,300,P145,P146,100
T4862,P146,P147,100,P147,P146,100
T4863,P147,P145,100,P145,P147,100
T4864,P148,P146,100,P146,P148,100
T4865,P149,P150,100,P150,P149,1400
T4866,P149,P148,200,P148,P149,300
T4867,P145,P150,300,P150,P145,600
T4868,P150,P149,300,P149,P150,700
T4869,P152,P151,300,P151,P152,100
T4870,P152,P153,100,P153,P152,100
T4871,P153,P151,100,P151,P153,100
T4872,P154,P152,100,P152,P154,100
T4873,P155,P156,100,P156,P155,1400
T4874,P155,P154,200,P154,P155,300
T4875,P151,P156,300,P156,P151,600
T4876,P156,P155,300,P155,P156,700
T4877,P158,P157,300,P157,P158,100
T4878,P158,P159,100,P159,P158,100
T4879,P159,P157,100,P157,P159,100
T4880,P160,P158,100,P158,P160,100
T4881,P161,P162,100,P162,P161,1400
T4882,P161,P160,200,P160,P161,300
T4883,P157,P162,300,P162,P157,600
T4884,P162,P161,300,P161,P162,700
T4885,P146,P152,100,P152,P146,100
T4886,P152,P158,100,P158,P152,100
T4887,P158,P147,100,P147,P158,100
T4888,P147,P150,100,P150,P147,100
T4889,P146,P145,300,P145,P146,100
T4890,P146,P147,100,P147,P146,100
T4891,P147,P145,100,P145,P147,100
T4892,P148,P146,100,P146,P148,100
T4893,P149,P150,100,P150,P149,1400
T4894,P149,P148,200,P148,P149,300
T4895,P145,P150,300,P150,P145,600
T4896,P150,P149,300,P149,P150,700
T4897,P152,P151,300,P151,P152,100
T4898,P152,P153,100,P153,P152,100
T4899,P153,P151,100,P151,P153,100
T4900,P154,P152,100,P152,P154,100
T4901,P155,P156,100,P156,P155,1400
T4902,P155,P154,200,P154,P155,300
T4903,P151,P156,300,P156,P151,600
T4904,P156,P155,300,P155,P156,700
T4905,P158,P157,300,P157,P158,100
T4906,P158,P159,100,P159,P158,100
T4907,P159,P157,100,P157,P159,100
T4908,P160,P158,100,P158,P160,100
T4909,P161,P162,100,P162,P161,1400
T4910,P161,P160,200,P160,P161,300
T4911,P157,P162,300,P162,P157,600
T4912,P162,P161,300,P161,P162,700
T4913,P146,P152,100,P152,P146,100
T4914,P152,P158,100,P158,P152,100
T4915,P158,P147,200,P147,P158,100
T4916,P158,P150,100,P150,P158,100
T4917,P146,P145,300,P145,P146,100
T4918,P146,P147,100,P147,P146,100
T4919,P147,P145,100,P145,P147,100
T4920,P148,P146,100,P146,P148,100
T4921,P149,P150,100,P150,P149,1400
T4922,P149,P148,200,P148,P149,300
T4923,P145,P150,300,P150,P145,600
T4924,P150,P149,300,P149,P150,700
T4925,P152,P151,300,P151,P152,100
T4926,P152,P153,100,P153,P152,100
T4927,P153,P151,100,P151,P153,100
T4928,P154,P152,100,P152,P154,100
T4929,P155,P156,100,P156,P155,1400
T4930,P155,P154,200,P154,P155,300
T4931,P151,P156,300,P156,P151,600
T4932,P156,P155,300,P155,P156,700
T4933,P158,P157,300,P157,P158,100
T4934,P158,P159,100,P159,P158,100
T4935,P159,P157,100,P157,P159,100
T4936,P160,P158,100,P158,P160,100
T4937,P161,P162,100,P162,P161,1400
T4938,P161,P160,200,P160,P161,300
T4939,P157,P162,300,P162,P157,600
T4940,P162,P161,300,P161,P162,700
T4941,P146,P152,100,P152,P146,100
T4942,P152,P158,100,P158,P152,100
T4943,P158,P147,100,P147,P158,100
T4944,P147,P150,100,P150,P147,100
T4945,P146,P145,300,P145,P146,100
T4946,P146,P147,100,P147,P146,100
T4947,P147,P145,100,P145,P147,100
T4948,P148,P146,100,P146,P148,100
T4949,P149,P150,100,P150,P149,1400
T4950,P149,P148,200,P148,P149,300
T4951,P145,P150,300,P150,P145,600
T4952,P150,P149,300,P149,P150,700
T4953,P152,P151,300,P151,P152,100
T4954,P152,P153,100,P153,P152,100
T4955,P153,P151,100,P151,P153,100
T4956,P154,P152,100,P152,P154,100
T4957,P155,P156,100,P156,P155,1400
T4958,P155,P154,200,P154,P155,300
T4959,P151,P156,300,P156,P151,600
T4960,P156,P155,300,P155,P156,700
T4961,P158,P157,300,P157,P158,100
T4962,P158,P159,100,P159,P158,100
T4963,P159,P157,100,P157,P159,100
T4964,P160,P158,100,P158,P160,100
T4965,P161,P162,100,P162,P161,1400
T4966,P161,P160,200,P160,P161,300
T4967,P157,P162,300,P162,P157,600
T4968,P162,P161,300,P161,P162,700
T4969,P146,P152,100,P152,P146,100
T4970,P152,P158,100,P158,P152,100
T4971,P158,P147,200,P147,P158,100
T4972,P158,P150,100,P150,P158,100
T4973,P146,P145,300,P145,P146,100
T4974,P146,P147,100,P147,P146,100
T4975,P147,P145,100,P145,P147,100
T4976,P148,P146,100,P146,P148,100
T4977,P149,P150,100,P150,P149,1400
T4978,P149,P148,200,P148,P149,300
T4979,P145,P150,300,P150,P145,600
T4980,P150,P149,300,P149,P150,700
T4981,P152,P151,300,P151,P152,100
T4982,P152,P153,100,P153,P152,100
T4983,P153,P151,100,P151,P153,100
T4984,P154,P152,100,P152,P154,100
T4985,P155,P156,100,P156,P155,1400
T4986,P155,P154,200,P154,P155,300
T4987,P151,P156,300,P156,P151,600
T4988,P156,P155,300,P155,P156,700
T4989,P158,P157,300,P157,P158,100
T4990,P158,P159,100,P159,P158,100
T4991,P159,P157,100,P157,P159,100
T4992,P160,P158,100,P158,P160,100
T4993,P161,P162,100,P162,P161,1400
T4994,P161,P160,200,P160,P161,300
T4995,P157,P162,300,P162,P157,600
T4996,P162,P161,300,P161,P162,700
T4997,P146,P152,100,P152,P146,100
T4998,P152,P158,100,P158,P152,100
T4999,P158,P147,100,P147,P158,100
T5000,P147,P150,100,P150,P147,100
T5001,P146,P145,300,P145,P146,100
T5002,P146,P147,100,P147,P146,100
T5003,P147,P145,100,P145,P147,100
T5004,P148,P146,100,P146,P148,100
T5005,P149,P150,100,P150,P149,1400
T5006,P149,P148,200,P148,P149,300
T5007,P145,P150,300,P150,P145,600
T5008,P150,P149,300,P149,P150,700
T5009,P152,P151,300,P151,P152,100
T5010,P152,P153,100,P153,P152,100
T5011,P153,P151,100,P151,P153,100
T5012,P154,P152,100,P152,P154,100
T5013,P155,P156,100,P156,P155,1400
T5014,P155,P154,200,P154,P155,300
T5015,P151,P156,300,P156,P151,600
T5016,P156,P155,300,P155,P156,700
T5017,P158,P157,300,P157,P158,100
T5018,P158,P159,100,P159,P158,100
T5019,P159,P157,100,P157,P159,100
T5020,P160,P158,100,P158,P160,100
T5021,P161,P162,100,P162,P161,1400
T5022,P161,P160,200,P160,P161,300
T5023,P157,P162,300,P162,P157,600
T5024,P162,P161,300,P161,P162,700
T5025,P146,P152,100,P152,P146,100
T5026,P152,P158,100,P158,P152,100
T5027,P158,P147,200,P147,P158,100
T5028,P158,P150,100,P150,P158,100
T5029,P146,P145,300,P145,P146,100
T5030,P146,P147,100,P147,P146,100
T5031,P147,P145,100,P145,P147,100
T5032,P148,P146,100,P146,P148,100
T5033,P149,P150,100,P150,P149,1400
T5034,P149,P148,200,P148,P149,300
T5035,P145,P150,300,P150,P145,600
T5036,P150,P149,300,P149,P150,700
T5037,P152,P151,300,P151,P152,100
T5038,P152,P153,100,P153,P152,100
T5039,P153,P151,100,P151,P153,100
T5040,P154,P152,100,P152,P154,100
T5041,P155,P156,100,P156,P155,1400
T5042,P155,P154,200,P154,P155,300
