Party Id,Security Balance,Currency Balance,CCF Exchange Factor
T47038,P1481,P1480,200,P1480,P1481,300
T47039,P1477,P1482,300,P1482,P1477,600
T47040,P1482,P1481,300,P1481,P1482,700
T47041,P1484,P1483,300,P1483,P1484,100
T47042,P1484,P1485,100,P1485,P1484,100
T47043,P1485,P1483,100,P1483,P1485,100
T47044,P1486,P1484,100,P1484,P1486,100
T47045,P1487,P1488,100,P1488,P1487,1400
T47046,P1487,P1486,200,P1486,P1487,300
T47047,P1483,P1488,300,P1488,P1483,600
T47048,P1488,P1487,300,P1487,P1488,700
T47049,P1490,P1489,300,P1489,P1490,100
T47050,P1490,P1491,100,P1491,P1490,100
T47051,P1491,P1489,100,P1489,P1491,100
T47052,P1492,P1490,100,P1490,P1492,100
T47053,P1493,P1494,100,P1494,P1493,1400
T47054,P1493,P1492,200,P1492,P1493,300
T47055,P1489,P1494,300,P1494,P1489,600
T47056,P1494,P1493,300,P1493,P1494,700
T47057,P1478,P1484,100,P1484,P1478,100
T47058,P1484,P1490,100,P1490,P1484,100
T47059,P1490,P1479,100,P1479,P1490,100
T47060,P1479,P1482,100,P1482,P1479,100
T47061,P1478,P1477,300,P1477,P1478,100
T47062,P1478,P1479,100,P1479,P1478,100
T47063,P1479,P1477,100,P1477,P1479,100
T47064,P1480,P1478,100,P1478,P1480,100
T47065,P1481,P1482,100,P1482,P1481,1400
T47066,P1481,P1480,200,P1480,P1481,300
T47067,P1477,P1482,300,P1482,P1477,600
T47068,P1482,P1481,300,P1481,P1482,700
T47069,P1484,P1483,300,P1483,P1484,100
T47070,P1484,P1485,100,P1485,P1484,100
T47071,P1485,P1483,100,P1483,P1485,100
T47072,P1486,P1484,100,P1484,P1486,100
T47073,P1487,P1488,100,P1488,P1487,1400
T47074,P1487,P1486,200,P1486,P1487,300
T47075,P1483,P1488,300,P1488,P1483,600
T47076,P1488,P1487,300,P1487,P1488,700
T47077,P1490,P1489,300,P1489,P1490,100
T47078,P1490,P1491,100,P1491,P1490,100
T47079,P1491,P1489,100,P1489,P1491,100
T47080,P1492,P1490,100,P1490,P1492,100
T47081,P1493,P1494,100,P1494,P1493,1400
T47082,P1493,P1492,200,P1492,P1493,300
T47083,P1489,P1494,300,P1494,P1489,600
T47084,P1494,P1493,300,P1493,P1494,700
T47085,P1478,P1484,100,P1484,P1478,100
T47086,P1484,P1490,100,P1490,P1484,100
T47087,P1490,P1479,200,P1479,P1490,100
T47088,P1490,P1482,100,P1482,P1490,100
T47089,P1478,P1477,300,P1477,P1478,100
T47090,P1478,P1479,100,P1479,P1478,100
T47091,P1479,P1477,100,P1477,P1479,100
T47092,P1480,P1478,100,P1478,P1480,100
T47093,P1481,P1482,100,P1482,P1481,1400
T47094,P1481,P1480,200,P1480,P1481,300
T47095,P1477,P1482,300,P1482,P1477,600
T47096,P1482,P1481,300,P1481,P1482,700
T47097,P1484,P1483,300,P1483,P1484,100
T47098,P1484,P1485,100,P1485,P1484,100
T47099,P1485,P1483,100,P1483,P1485,100
T47100,P1486,P1484,100,P1484,P1486,100
T47101,P1487,P1488,100,P1488,P1487,1400
T47102,P1487,P1486,200,P1486,P1487,300
T47103,P1483,P1488,300,P1488,P1483,600
T47104,P1488,P1487,300,P1487,P1488,700
T47105,P1490,P1489,300,P1489,P1490,100
T47106,P1490,P1491,100,P1491,P1490,100
T47107,P1491,P1489,100,P1489,P1491,100
T47108,P1492,P1490,100,P1490,P1492,100
T47109,P1493,P1494,100,P1494,P1493,1400
T47110,P1493,P1492,200,P1492,P1493,300
T47111,P1489,P1494,300,P1494,P1489,600
T47112,P1494,P1493,300,P1493,P1494,700
T47113,P1478,P1484,100,P1484,P1478,100
T47114,P1484,P1490,100,P1490,P1484,100
T47115,P1490,P1479,100,P1479,P1490,100
T47116,P1479,P1482,100,P1482,P1479,100
T47117,P1478,P1477,300,P1477,P1478,100
T47118,P1478,P1479,100,P1479,P1478,100
T47119,P1479,P1477,100,P1477,P1479,100
T47120,P1480,P1478,100,P1478,P1480,100
T47121,P1481,P1482,100,P1482,P1481,1400
T47122,P1481,P1480,200,P1480,P1481,300
T47123,P1477,P1482,300,P1482,P1477,600
T47124,P1482,P1481,300,P1481,P1482,700
T47125,P1484,P1483,300,P1483,P1484,100
T47126,P1484,P1485,100,P1485,P1484,100
T47127,P1485,P1483,100,P1483,P1485,100
T47128,P1486,P1484,100,P1484,P1486,100
T47129,P1487,P1488,100,P1488,P1487,1400
T47130,P1487,P1486,200,P1486,P1487,300
T47131,P1483,P1488,300,P1488,P1483,600
T47132,P1488,P1487,300,P1487,P1488,700
T47133,P1490,P1489,300,P1489,P1490,100
T47134,P1490,P1491,100,P1491,P1490,100
T47135,P1491,P1489,100,P1489,P1491,100
T47136,P1492,P1490,100,P1490,P1492,100
T47137,P1493,P1494,100,P1494,P1493,1400
T47138,P1493,P1492,200,P1492,P1493,300
T47139,P1489,P1494,300,P1494,P1489,600
T47140,P1494,P1493,300,P1493,P1494,700
T47141,P1478,P1484,100,P1484,P1478,100
T47142,P1484,P1490,100,P1490,P1484,100
T47143,P1490,P1479,200,P1479,P1490,100
T47144,P1490,P1482,100,P1482,P1490,100
T47145,P1478,P1477,300,P1477,P1478,100
T47146,P1478,P1479,100,P1479,P1478,100
T47147,P1479,P1477,100,P1477,P1479,100
T47148,P1480,P1478,100,P1478,P1480,100
T47149,P1481,P1482,100,P1482,P1481,1400
T47150,P1481,P1480,200,P1480,P1481,300
T47151,P1477,P1482,300,P1482,P1477,600
T47152,P1482,P1481,300,P1481,P1482,700
T47153,P1484,P1483,300,P1483,P1484,100
T47154,P1484,P1485,100,P1485,P1484,100
T47155,P1485,P1483,100,P1483,P1485,100
T47156,P1486,P1484,100,P1484,P1486,100
T47157,P1487,P1488,100,P1488,P1487,1400
T47158,P1487,P1486,200,P1486,P1487,300
T47159,P1483,P1488,300,P1488,P1483,600
T47160,P1488,P1487,300,P1487,P1488,700
T47161,P1490,P1489,300,P1489,P1490,100
T47162,P1490,P1491,100,P1491,P1490,100
T47163,P1491,P1489,100,P1489,P1491,100
T47164,P1492,P1490,100,P1490,P1492,100
T47165,P1493,P1494,100,P1494,P1493,1400
T47166,P1493,P1492,200,P1492,P1493,300
T47167,P1489,P1494,300,P1494,P1489,600
T47168,P1494,P1493,300,P1493,P1494,700
T47169,P1478,P1484,100,P1484,P1478,100
T47170,P1484,P1490,100,P1490,P1484,100
T47171,P1490,P1479,100,P1479,P1490,100
T47172,P1479,P1482,100,P1482,P1479,100
T47173,P1478,P1477,300,P1477,P1478,100
T47174,P1478,P1479,100,P1479,P1478,100
T47175,P1479,P1477,100,P1477,P1479,100
T47176,P1480,P1478,100,P1478,P1480,100
T47177,P1481,P1482,100,P1482,P1481,1400
T47178,P1481,P1480,200,P1480,P1481,300
T47179,P1477,P1482,300,P1482,P1477,600
T47180,P1482,P1481,300,P1481,P1482,700
T47181,P1484,P1483,300,P1483,P1484,100
T47182,P1484,P1485,100,P1485,P1484,100
T47183,P1485,P1483,100,P1483,P1485,100
T47184,P1486,P1484,100,P1484,P1486,100
T47185,P1487,P1488,100,P1488,P1487,1400
T47186,P1487,P1486,200,P1486,P1487,300
T47187,P1483,P1488,300,P1488,P1483,600
T47188,P1488,P1487,300,P1487,P1488,700
T47189,P1490,P1489,300,P1489,P1490,100
T47190,P1490,P1491,100,P1491,P1490,100
T47191,P1491,P1489,100,P1489,P1491,100
T47192,P1492,P1490,100,P1490,P1492,100
T47193,P1493,P1494,100,P1494,P1493,1400
T47194,P1493,P1492,200,P1492,P1493,300
T47195,P1489,P1494,300,P1494,P1489,600
T47196,P1494,P1493,300,P1493,P1494,700
T47197,P1478,P1484,100,P1484,P1478,100
T47198,P1484,P1490,100,P1490,P1484,100
T47199,P1490,P1479,200,P1479,P1490,100
T47200,P1490,P1482,100,P1482,P1490,100
T47201,P1478,P1477,300,P1477,P1478,100
T47202,P1478,P1479,100,P1479,P1478,100
T47203,P1479,P1477,100,P1477,P1479,100
T47204,P1480,P1478,100,P1478,P1480,100
T47205,P1481,P1482,100,P1482,P1481,1400
T47206,P1481,P1480,200,P1480,P1481,300
T47207,P1477,P1482,300,P1482,P1477,600
T47208,P1482,P1481,300,P1481,P1482,700
T47209,P1484,P1483,300,P1483,P1484,100
T47210,P1484,P1485,100,P1485,P1484,100
T47211,P1485,P1483,100,P1483,P1485,100
T47212,P1486,P1484,100,P1484,P1486,100
T47213,P1487,P1488,100,P1488,P1487,1400
T47214,P1487,P1486,200,P1486,P1487,300
T47215,P1483,P1488,300,P1488,P1483,600
T47216,P1488,P1487,300,P1487,P1488,700
T47217,P1490,P1489,300,P1489,P1490,100
T47218,P1490,P1491,100,P1491,P1490,100
T47219,P1491,P1489,100,P1489,P1491,100
T47220,P1492,P1490,100,P1490,P1492,100
T47221,P1493,P1494,100,P1494,P1493,1400
T47222,P1493,P1492,200,P1492,P1493,300
T47223,P1489,P1494,300,P1494,P1489,600
T47224,P1494,P1493,300,P1493,P1494,700
T47225,P1478,P1484,100,P1484,P1478,100
T47226,P1484,P1490,100,P1490,P1484,100
T47227,P1490,P1479,100,P1479,P1490,100
T47228,P1479,P1482,100,P1482,P1479,100
T47229,P1478,P1477,300,P1477,P1478,100
T47230,P1478,P1479,100,P1479,P1478,100
T47231,P1479,P1477,100,P1477,P1479,100
T47232,P1480,P1478,100,P1478,P1480,100
T47233,P1481,P1482,100,P1482,P1481,1400
T47234,P1481,P1480,200,P1480,P1481,300
T47235,P1477,P1482,300,P1482,P1477,600
T47236,P1482,P1481,300,P1481,P1482,700
T47237,P1484,P1483,300,P1483,P1484,100
T47238,P1484,P1485,100,P1485,P1484,100
T47239,P1485,P1483,100,P1483,P1485,100
T47240,P1486,P1484,100,P1484,P1486,100
T47241,P1487,P1488,100,P1488,P1487,1400
T47242,P1487,P1486,200,P1486,P1487,300
T47243,P1483,P1488,300,P1488,P1483,600
T47244,P1488,P1487,300,P1487,P1488,700
T47245,P1490,P1489,300,P1489,P1490,100
T47246,P1490,P1491,100,P1491,P1490,100
T47247,P1491,P1489,100,P1489,P1491,100
T47248,P1492,P1490,100,P1490,P1492,100
T47249,P1493,P1494,100,P1494,P1493,1400
T47250,P1493,P1492,200,P1492,P1493,300
T47251,P1489,P1494,300,P1494,P1489,600
T47252,P1494,P1493,300,P1493,P1494,700
T47253,P1478,P1484,100,P1484,P1478,100
T47254,P1484,P1490,100,P1490,P1484,100
T47255,P1490,P1479,200,P1479,P1490,100
T47256,P1490,P1482,100,P1482,P1490,100
T47257,P1478,P1477,300,P1477,P1478,100
T47258,P1478,P1479,100,P1479,P1478,100
T47259,P1479,P1477,100,P1477,P1479,100
T47260,P1480,P1478,100,P1478,P1480,100
T47261,P1481,P1482,100,P1482,P1481,1400
T47262,P1481,P1480,200,P1480,P1481,300
T47263,P1477,P1482,300,P1482,P1477,600
T47264,P1482,P1481,300,P1481,P1482,700
T47265,P1484,P1483,300,P1483,P1484,100
T47266,P1484,P1485,100,P1485,P1484,100
T47267,P1485,P1483,100,P1483,P1485,100
T47268,P1486,P1484,100,P1484,P1486,100
T47269,P1487,P1488,100,P1488,P1487,1400
T47270,P1487,P1486,200,P1486,P1487,300
T47271,P1483,P1488,300,P1488,P1483,600
T47272,P1488,P1487,300,P1487,P1488,700
T47273,P1490,P1489,300,P1489,P1490,100
T47274,P1490,P1491,100,P1491,P1490,100
T47275,P1491,P1489,100,P1489,P1491,100
T47276,P1492,P1490,100,P1490,P1492,100
T47277,P1493,P1494,100,P1494,P1493,1400
T47278,P1493,P1492,200,P1492,P1493,300
T47279,P1489,P1494,300,P1494,P1489,600
T47280,P1494,P1493,300,P1493,P1494,700
T47281,P1478,P1484,100,P1484,P1478,100
T47282,P1484,P1490,100,P1490,P1484,100
T47283,P1490,P1479,100,P1479,P1490,100
T47284,P1479,P1482,100,P1482,P1479,100
T47285,P1478,P1477,300,P1477,P1478,100
T47286,P1478,P1479,100,P1479,P1478,100
T47287,P1479,P1477,100,P1477,P1479,100
T47288,P1480,P1478,100,P1478,P1480,100
T47289,P1481,P1482,100,P1482,P1481,1400
T47290,P1481,P1480,200,P1480,P1481,300
T47291,P1477,P1482,300,P1482,P1477,600
T47292,P1482,P1481,300,P1481,P1482,700
T47293,P1484,P1483,300,P1483,P1484,100
T47294,P1484,P1485,100,P1485,P1484,100
T47295,P1485,P1483,100,P1483,P1485,100
T47296,P1486,P1484,100,P1484,P1486,100
T47297,P1487,P1488,100,P1488,P1487,1400
T47298,P1487,P1486,200,P1486,P1487,300
T47299,P1483,P1488,300,P1488,P1483,600
T47300,P1488,P1487,300,P1487,P1488,700
T47301,P1490,P1489,300,P1489,P1490,100
T47302,P1490,P1491,100,P1491,P1490,100
T47303,P1491,P1489,100,P1489,P1491,100
T47304,P1492,P1490,100,P1490,P1492,100
T47305,P1493,P1494,100,P1494,P1493,1400
T47306,P1493,P1492,200,P1492,P1493,300
T47307,P1489,P1494,300,P1494,P1489,600
T47308,P1494,P1493,300,P1493,P1494,700
T47309,P1478,P1484,100,P1484,P1478,100
T47310,P1484,P1490,100,P1490,P1484,100
T47311,P1490,P1479,200,P1479,P1490,100
T47312,P1490,P1482,100,P1482,P1490,100
T47313,P1478,P1477,300,P1477,P1478,100
T47314,P1478,P1479,100,P1479,P1478,100
T47315,P1479,P1477,100,P1477,P1479,100
T47316,P1480,P1478,100,P1478,P1480,100
T47317,P1481,P1482,100,P1482,P1481,1400
T47318,P1481,P1480,200,P1480,P1481,300
T47319,P1477,P1482,300,P1482,P1477,600
T47320,P1482,P1481,300,P1481,P1482,700
T47321,P1484,P1483,300,P1483,P1484,100
T47322,P1484,P1485,100,P1485,P1484,100
T47323,P1485,P1483,100,P1483,P1485,100
T47324,P1486,P1484,100,P1484,P1486,100
T47325,P1487,P1488,100,P1488,P1487,1400
T47326,P1487,P1486,200,P1486,P1487,300
T47327,P1483,P1488,300,P1488,P1483,600
T47328,P1488,P1487,300,P1487,P1488,700
T47329,P1490,P1489,300,P1489,P1490,100
T47330,P1490,P1491,100,P1491,P1490,100
T47331,P1491,P1489,100,P1489,P1491,100
T47332,P1492,P1490,100,P1490,P1492,100
T47333,P1493,P1494,100,P1494,P1493,1400
T47334,P1493,P1492,200,P1492,P1493,300
T47335,P1489,P1494,300,P1494,P1489,600
T47336,P1494,P1493,300,P1493,P1494,700
T47337,P1478,P1484,100,P1484,P1478,100
T47338,P1484,P1490,100,P1490,P1484,100
T47339,P1490,P1479,100,P1479,P1490,100
T47340,P1479,P1482,100,P1482,P1479,100
T47341,P1478,P1477,300,P1477,P1478,100
T47342,P1478,P1479,100,P1479,P1478,100
T47343,P1479,P1477,100,P1477,P1479,100
T47344,P1480,P1478,100,P1478,P1480,100
T47345,P1481,P1482,100,P1482,P1481,1400
T47346,P1481,P1480,200,P1480,P1481,300
T47347,P1477,P1482,300,P1482,P1477,600
T47348,P1482,P1481,300,P1481,P1482,700
T47349,P1484,P1483,300,P1483,P1484,100
T47350,P1484,P1485,100,P1485,P1484,100
T47351,P1485,P1483,100,P1483,P1485,100
T47352,P1486,P1484,100,P1484,P1486,100
T47353,P1487,P1488,100,P1488,P1487,1400
T47354,P1487,P1486,200,P1486,P1487,300
T47355,P1483,P1488,300,P1488,P1483,600
T47356,P1488,P1487,300,P1487,P1488,700
T47357,P1490,P1489,300,P1489,P1490,100
T47358,P1490,P1491,100,P1491,P1490,100
T47359,P1491,P1489,100,P1489,P1491,100
T47360,P1492,P1490,100,P1490,P1492,100
T47361,P1493,P1494,100,P1494,P1493,1400
T47362,P1493,P1492,200,P1492,P1493,300
T47363,P1489,P1494,300,P1494,P1489,600
T47364,P1494,P1493,300,P1493,P1494,700
T47365,P1478,P1484,100,P1484,P1478,100
T47366,P1484,P1490,100,P1490,P1484,100
T47367,P1490,P1479,200,P1479,P1490,100
T47368,P1490,P1482,100,P1482,P1490,100
T47369,P1478,P1477,300,P1477,P1478,100
T47370,P1478,P1479,100,P1479,P1478,100
T47371,P1479,P1477,100,P1477,P1479,100
T47372,P1480,P1478,100,P1478,P1480,100
T47373,P1481,P1482,100,P1482,P1481,1400
T47374,P1481,P1480,200,P1480,P1481,300
T47375,P1477,P1482,300,P1482,P1477,600
T47376,P1482,P1481,300,P1481,P1482,700
T47377,P1484,P1483,300,P1483,P1484,100
T47378,P1484,P1485,100,P1485,P1484,100
T47379,P1485,P1483,100,P1483,P1485,100
T47380,P1486,P1484,100,P1484,P1486,100
T47381,P1487,P1488,100,P1488,P1487,1400
T47382,P1487,P1486,200,P1486,P1487,300
T47383,P1483,P1488,300,P1488,P1483,600
T47384,P1488,P1487,300,P1487,P1488,700
T47385,P1490,P1489,300,P1489,P1490,100
T47386,P1490,P1491,100,P1491,P1490,100
T47387,P1491,P1489,100,P1489,P1491,100
T47388,P1492,P1490,100,P1490,P1492,100
T47389,P1493,P1494,100,P1494,P1493,1400
T47390,P1493,P1492,200,P1492,P1493,300
T47391,P1489,P1494,300,P1494,P1489,600
T47392,P1494,P1493,300,P1493,P1494,700
T47393,P1478,P1484,100,P1484,P1478,100
T47394,P1484,P1490,100,P1490,P1484,100
T47395,P1490,P1479,100,P1479,P1490,100
T47396,P1479,P1482,100,P1482,P1479,100
T47397,P1478,P1477,300,P1477,P1478,100
T47398,P1478,P1479,100,P1479,P1478,100
T47399,P1479,P1477,100,P1477,P1479,100
T47400,P1480,P1478,100,P1478,P1480,100
T47401,P1481,P1482,100,P1482,P1481,1400
T47402,P1481,P1480,200,P1480,P1481,300
T47403,P1477,P1482,300,P1482,P1477,600
T47404,P1482,P1481,300,P1481,P1482,700
T47405,P1484,P1483,300,P1483,P1484,100
T47406,P1484,P1485,100,P1485,P1484,100
T47407,P1485,P1483,100,P1483,P1485,100
T47408,P1486,P1484,100,P1484,P1486,100
T47409,P1487,P1488,100,P1488,P1487,1400
T47410,P1487,P1486,200,P1486,P1487,300
T47411,P1483,P1488,300,P1488,P1483,600
T47412,P1488,P1487,300,P1487,P1488,700
T47413,P1490,P1489,300,P1489,P1490,100
T47414,P1490,P1491,100,P1491,P1490,100
T47415,P1491,P1489,100,P1489,P1491,100
T47416,P1492,P1490,100,P1490,P1492,100
T47417,P1493,P1494,100,P1494,P1493,1400
T47418,P1493,P1492,200,P1492,P1493,300
T47419,P1489,P1494,300,P1494,P1489,600
T47420,P1494,P1493,300,P1493,P1494,700
T47421,P1478,P1484,100,P1484,P1478,100
T47422,P1484,P1490,100,P1490,P1484,100
T47423,P1490,P1479,200,P1479,P1490,100
T47424,P1490,P1482,100,P1482,P1490,100
T47425,P1478,P1477,300,P1477,P1478,100
T47426,P1478,P1479,100,P1479,P1478,100
T47427,P1479,P1477,100,P1477,P1479,100
T47428,P1480,P1478,100,P1478,P1480,100
T47429,P1481,P1482,100,P1482,P1481,1400
T47430,P1481,P1480,200,P1480,P1481,300
T47431,P1477,P1482,300,P1482,P1477,600
T47432,P1482,P1481,300,P1481,P1482,700
T47433,P1484,P1483,300,P1483,P1484,100
T47434,P1484,P1485,100,P1485,P1484,100
T47435,P1485,P1483,100,P1483,P1485,100
T47436,P1486,P1484,100,P1484,P1486,100
T47437,P1487,P1488,100,P1488,P1487,1400
T47438,P1487,P1486,200,P1486,P1487,300
T47439,P1483,P1488,300,P1488,P1483,600
T47440,P1488,P1487,300,P1487,P1488,700
T47441,P1490,P1489,300,P1489,P1490,100
T47442,P1490,P1491,100,P1491,P1490,100
T47443,P1491,P1489,100,P1489,P1491,100
T47444,P1492,P1490,100,P1490,P1492,100
T47445,P1493,P1494,100,P1494,P1493,1400
T47446,P1493,P1492,200,P1492,P1493,300
T47447,P1489,P1494,300,P1494,P1489,600
T47448,P1494,P1493,300,P1493,P1494,700
T47449,P1478,P1484,100,P1484,P1478,100
T47450,P1484,P1490,100,P1490,P1484,100
T47451,P1490,P1479,100,P1479,P1490,100
T47452,P1479,P1482,100,P1482,P1479,100
T47453,P1478,P1477,300,P1477,P1478,100
T47454,P1478,P1479,100,P1479,P1478,100
T47455,P1479,P1477,100,P1477,P1479,100
T47456,P1480,P1478,100,P1478,P1480,100
T47457,P1481,P1482,100,P1482,P1481,1400
T47458,P1481,P1480,200,P1480,P1481,300
T47459,P1477,P1482,300,P1482,P1477,600
T47460,P1482,P1481,300,P1481,P1482,700
T47461,P1484,P1483,300,P1483,P1484,100
T47462,P1484,P1485,100,P1485,P1484,100
T47463,P1485,P1483,100,P1483,P1485,100
T47464,P1486,P1484,100,P1484,P1486,100
T47465,P1487,P1488,100,P1488,P1487,1400
T47466,P1487,P1486,200,P1486,P1487,300
T47467,P1483,P1488,300,P1488,P1483,600
T47468,P1488,P1487,300,P1487,P1488,700
T47469,P1490,P1489,300,P1489,P1490,100
T47470,P1490,P1491,100,P1491,P1490,100
T47471,P1491,P1489,100,P1489,P1491,100
T47472,P1492,P1490,100,P1490,P1492,100
T47473,P1493,P1494,100,P1494,P1493,1400
T47474,P1493,P1492,200,P1492,P1493,300
T47475,P1489,P1494,300,P1494,P1489,600
T47476,P1494,P1493,300,P1493,P1494,700
T47477,P1478,P1484,100,P1484,P1478,100
T47478,P1484,P1490,100,P1490,P1484,100
T47479,P1490,P1479,200,P1479,P1490,100
T47480,P1490,P1482,100,P1482,P1490,100
T47481,P1496,P1495,300,P1495,P1496,100
T47482,P1496,P1497,100,P1497,P1496,100
T47483,P1497,P1495,100,P1495,P1497,100
T47484,P1498,P1496,100,P1496,P1498,100
T47485,P1499,P1500,100,P1500,P1499,1400
T47486,P1499,P1498,200,P1498,P1499,300
T47487,P1495,P1500,300,P1500,P1495,600
T47488,P1500,P1499,300,P1499,P1500,700
T47489,P1502,P1501,300,P1501,P1502,100
T47490,P1502,P1503,100,P1503,P1502,100
T47491,P1503,P1501,100,P1501,P1503,100
T47492,P1504,P1502,100,P1502,P1504,100
T47493,P1505,P1506,100,P1506,P1505,1400
T47494,P1505,P1504,200,P1504,P1505,300
T47495,P1501,P1506,300,P1506,P1501,600
T47496,P1506,P1505,300,P1505,P1506,700
T47497,P1508,P1507,300,P1507,P1508,100
T47498,P1508,P1509,100,P1509,P1508,100
T47499,P1509,P1507,100,P1507,P1509,100
T47500,P1510,P1508,100,P1508,P1510,100
T47501,P1511,P1512,100,P1512,P1511,1400
T47502,P1511,P1510,200,P1510,P1511,300
T47503,P1507,P1512,300,P1512,P1507,600
T47504,P1512,P1511,300,P1511,P1512,700
T47505,P1496,P1502,100,P1502,P1496,100
T47506,P1502,P1508,100,P1508,P1502,100
T47507,P1508,P1497,100,P1497,P1508,100
T47508,P1497,P1500,100,P1500,P1497,100
T47509,P1496,P1495,300,P1495,P1496,100
T47510,P1496,P1497,100,P1497,P1496,100
T47511,P1497,P1495,100,P1495,P1497,100
T47512,P1498,P1496,100,P1496,P1498,100
T47513,P1499,P1500,100,P1500,P1499,1400
T47514,P1499,P1498,200,P1498,P1499,300
T47515,P1495,P1500,300,P1500,P1495,600
T47516,P1500,P1499,300,P1499,P1500,700
T47517,P1502,P1501,300,P1501,P1502,100
T47518,P1502,P1503,100,P1503,P1502,100
T47519,P1503,P1501,100,P1501,P1503,100
T47520,P1504,P1502,100,P1502,P1504,100
T47521,P1505,P1506,100,P1506,P1505,1400
T47522,P1505,P1504,200,P1504,P1505,300
T47523,P1501,P1506,300,P1506,P1501,600
T47524,P1506,P1505,300,P1505,P1506,700
T47525,P1508,P1507,300,P1507,P1508,100
T47526,P1508,P1509,100,P1509,P1508,100
T47527,P1509,P1507,100,P1507,P1509,100
T47528,P1510,P1508,100,P1508,P1510,100
T47529,P1511,P1512,100,P1512,P1511,1400
T47530,P1511,P1510,200,P1510,P1511,300
T47531,P1507,P1512,300,P1512,P1507,600
T47532,P1512,P1511,300,P1511,P1512,700
T47533,P1496,P1502,100,P1502,P1496,100
T47534,P1502,P1508,100,P1508,P1502,100
T47535,P1508,P1497,200,P1497,P1508,100
T47536,P1508,P1500,100,P1500,P1508,100
T47537,P1496,P1495,300,P1495,P1496,100
T47538,P1496,P1497,100,P1497,P1496,100
T47539,P1497,P1495,100,P1495,P1497,100
T47540,P1498,P1496,100,P1496,P1498,100
T47541,P1499,P1500,100,P1500,P1499,1400
T47542,P1499,P1498,200,P1498,P1499,300
T47543,P1495,P1500,300,P1500,P1495,600
T47544,P1500,P1499,300,P1499,P1500,700
T47545,P1502,P1501,300,P1501,P1502,100
T47546,P1502,P1503,100,P1503,P1502,100
T47547,P1503,P1501,100,P1501,P1503,100
T47548,P1504,P1502,100,P1502,P1504,100
T47549,P1505,P1506,100,P1506,P1505,1400
T47550,P1505,P1504,200,P1504,P1505,300
T47551,P1501,P1506,300,P1506,P1501,600
T47552,P1506,P1505,300,P1505,P1506,700
T47553,P1508,P1507,300,P1507,P1508,100
T47554,P1508,P1509,100,P1509,P1508,100
T47555,P1509,P1507,100,P1507,P1509,100
T47556,P1510,P1508,100,P1508,P1510,100
T47557,P1511,P1512,100,P1512,P1511,1400
T47558,P1511,P1510,200,P1510,P1511,300
T47559,P1507,P1512,300,P1512,P1507,600
T47560,P1512,P1511,300,P1511,P1512,700
T47561,P1496,P1502,100,P1502,P1496,100
T47562,P1502,P1508,100,P1508,P1502,100
T47563,P1508,P1497,100,P1497,P1508,100
T47564,P1497,P1500,100,P1500,P1497,100
T47565,P1496,P1495,300,P1495,P1496,100
T47566,P1496,P1497,100,P1497,P1496,100
T47567,P1497,P1495,100,P1495,P1497,100
T47568,P1498,P1496,100,P1496,P1498,100
T47569,P1499,P1500,100,P1500,P1499,1400
T47570,P1499,P1498,200,P1498,P1499,300
T47571,P1495,P1500,300,P1500,P1495,600
T47572,P1500,P1499,300,P1499,P1500,700
T47573,P1502,P1501,300,P1501,P1502,100
T47574,P1502,P1503,100,P1503,P1502,100
T47575,P1503,P1501,100,P1501,P1503,100
T47576,P1504,P1502,100,P1502,P1504,100
T47577,P1505,P1506,100,P1506,P1505,1400
T47578,P1505,P1504,200,P1504,P1505,300
T47579,P1501,P1506,300,P1506,P1501,600
T47580,P1506,P1505,300,P1505,P1506,700
T47581,P1508,P1507,300,P1507,P1508,100
T47582,P1508,P1509,100,P1509,P1508,100
T47583,P1509,P1507,100,P1507,P1509,100
T47584,P1510,P1508,100,P1508,P1510,100
T47585,P1511,P1512,100,P1512,P1511,1400
T47586,P1511,P1510,200,P1510,P1511,300
T47587,P1507,P1512,300,P1512,P1507,600
T47588,P1512,P1511,300,P1511,P1512,700
T47589,P1496,P1502,100,P1502,P1496,100
T47590,P1502,P1508,100,P1508,P1502,100
T47591,P1508,P1497,200,P1497,P1508,100
T47592,P1508,P1500,100,P1500,P1508,100
T47593,P1496,P1495,300,P1495,P1496,100
T47594,P1496,P1497,100,P1497,P1496,100
T47595,P1497,P1495,100,P1495,P1497,100
T47596,P1498,P1496,100,P1496,P1498,100
T47597,P1499,P1500,100,P1500,P1499,1400
T47598,P1499,P1498,200,P1498,P1499,300
T47599,P1495,P1500,300,P1500,P1495,600
T47600,P1500,P1499,300,P1499,P1500,700
T47601,P1502,P1501,300,P1501,P1502,100
T47602,P1502,P1503,100,P1503,P1502,100
T47603,P1503,P1501,100,P1501,P1503,100
T47604,P1504,P1502,100,P1502,P1504,100
T47605,P1505,P1506,100,P1506,P1505,1400
T47606,P1505,P1504,200,P1504,P1505,300
T47607,P1501,P1506,300,P1506,P1501,600
T47608,P1506,P1505,300,P1505,P1506,700
T47609,P1508,P1507,300,P1507,P1508,100
T47610,P1508,P1509,100,P1509,P1508,100
T47611,P1509,P1507,100,P1507,P1509,100
T47612,P1510,P1508,100,P1508,P1510,100
T47613,P1511,P1512,100,P1512,P1511,1400
T47614,P1511,P1510,200,P1510,P1511,300
T47615,P1507,P1512,300,P1512,P1507,600
T47616,P1512,P1511,300,P1511,P1512,700
